dataset,source,source_file,title,category,category_label,slug,url,soc_code,major_group_code,major_group_label,minor_group_code,minor_group_label,num_jobs_2021,num_jobs_2022,num_jobs_2023,num_jobs_2024,trend_pct_2021_2024,trend_desc,employment_change_2021_2024,dominant_industry_code,dominant_industry,dominant_industry_jobs,dominant_industry_share,suppressed_cells_2021,suppressed_cells_2022,suppressed_cells_2023,suppressed_cells_2024,missing_cells_2024,median_pay_annual
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,"Photographers, audio-visual and broadcasting equipment opera",associate-professional-and-technical-occupations,Associate professional and technical occupations,photographers-audio-visual-and-broadcasting-equipment-opera,,3417,3,Associate professional and technical occupations,341,"Artistic, Literary and Media Occupations",81977,83922,90227,78186,-4.6,Broadly flat,-3791,M,"Prof, scientific, technical activ.",37853,0.4841,8,4,5,5,7,27970
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Interior designers,associate-professional-and-technical-occupations,Associate professional and technical occupations,interior-designers,,3421,3,Associate professional and technical occupations,342,Design Occupations,32918,26181,31554,39101,18.8,Rapid growth,6183,M,"Prof, scientific, technical activ.",18380,0.4701,4,5,5,4,11,33815
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,"Clothing, fashion and accessories designers",associate-professional-and-technical-occupations,Associate professional and technical occupations,clothing-fashion-and-accessories-designers,,3422,3,Associate professional and technical occupations,342,Design Occupations,18058,18669,13329,14575,-19.3,Sharp decline,-3483,M,"Prof, scientific, technical activ.",9357,0.642,2,3,2,3,13,35984
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Design occupations n.e.c.,associate-professional-and-technical-occupations,Associate professional and technical occupations,design-occupations-n-e-c,,3429,3,Associate professional and technical occupations,342,Design Occupations,24157,20371,34916,38642,60.0,Rapid growth,14485,M,"Prof, scientific, technical activ.",10474,0.2711,6,4,7,3,10,37278
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Sports players,associate-professional-and-technical-occupations,Associate professional and technical occupations,sports-players,,3431,3,Associate professional and technical occupations,343,Sports and Fitness Occupations,13407,11222,7800,7307,-45.5,Sharp decline,-6100,R,"Arts, entertainment and recreation",7307,1.0,2,5,3,3,15,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,"Sports coaches, instructors and officials",associate-professional-and-technical-occupations,Associate professional and technical occupations,sports-coaches-instructors-and-officials,,3432,3,Associate professional and technical occupations,343,Sports and Fitness Occupations,68537,79863,94589,109345,59.5,Rapid growth,40808,R,"Arts, entertainment and recreation",53622,0.4904,3,8,7,6,8,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Fitness and wellbeing instructors,associate-professional-and-technical-occupations,Associate professional and technical occupations,fitness-and-wellbeing-instructors,,3433,3,Associate professional and technical occupations,343,Sports and Fitness Occupations,65505,65548,62600,62860,-4.0,Broadly flat,-2645,R,"Arts, entertainment and recreation",34524,0.5492,2,6,4,4,10,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Aircraft pilots and air traffic controllers,associate-professional-and-technical-occupations,Associate professional and technical occupations,aircraft-pilots-and-air-traffic-controllers,,3511,3,Associate professional and technical occupations,351,Transport Associate Professionals,25711,24172,31405,26218,2.0,Broadly flat,507,H,Transport and storage,20305,0.7745,3,4,7,4,12,96415
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Ship and hovercraft officers,associate-professional-and-technical-occupations,Associate professional and technical occupations,ship-and-hovercraft-officers,,3512,3,Associate professional and technical occupations,351,Transport Associate Professionals,16417,21710,15327,9161,-44.2,Sharp decline,-7256,H,Transport and storage,9161,1.0,4,6,5,11,7,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Legal associate professionals,associate-professional-and-technical-occupations,Associate professional and technical occupations,legal-associate-professionals,,3520,3,Associate professional and technical occupations,352,Legal Associate Professionals,47492,65140,80220,55138,16.1,Rapid growth,7646,M,"Prof, scientific, technical activ.",25312,0.4591,3,5,9,7,5,30477
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Brokers,associate-professional-and-technical-occupations,Associate professional and technical occupations,brokers,,3531,3,Associate professional and technical occupations,353,Finance Associate Professionals,57288,63913,57768,61773,7.8,Growing,4485,K,Financial and insurance activities,55364,0.8962,3,5,2,4,10,47158
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Insurance underwriters,associate-professional-and-technical-occupations,Associate professional and technical occupations,insurance-underwriters,,3532,3,Associate professional and technical occupations,353,Finance Associate Professionals,44273,39570,32001,36619,-17.3,Sharp decline,-7654,K,Financial and insurance activities,36619,1.0,4,4,6,3,15,34833
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Financial and accounting technicians,associate-professional-and-technical-occupations,Associate professional and technical occupations,financial-and-accounting-technicians,,3533,3,Associate professional and technical occupations,353,Finance Associate Professionals,8959,15627,31162,23910,166.9,Rapid growth,14951,K,Financial and insurance activities,7288,0.3048,6,6,7,8,4,42507
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Financial accounts managers,associate-professional-and-technical-occupations,Associate professional and technical occupations,financial-accounts-managers,,3534,3,Associate professional and technical occupations,353,Finance Associate Professionals,134639,130201,156120,137746,2.3,Broadly flat,3107,K,Financial and insurance activities,59599,0.4327,4,1,2,5,0,42483
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,"Estimators, valuers and assessors",associate-professional-and-technical-occupations,Associate professional and technical occupations,estimators-valuers-and-assessors,,3541,3,Associate professional and technical occupations,354,Business Associate Professionals,51926,43896,61756,74298,43.1,Rapid growth,22372,K,Financial and insurance activities,24769,0.3334,8,7,7,6,4,33366
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Importers and exporters,associate-professional-and-technical-occupations,Associate professional and technical occupations,importers-and-exporters,,3542,3,Associate professional and technical occupations,354,Business Associate Professionals,8914,2651,4132,10653,19.5,Rapid growth,1739,G,"Wholesale, retail, repair of vehicles",10043,0.9427,4,4,4,2,15,
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Project support officers,associate-professional-and-technical-occupations,Associate professional and technical occupations,project-support-officers,,3543,3,Associate professional and technical occupations,354,Business Associate Professionals,37524,42284,55699,78783,110.0,Rapid growth,41259,M,"Prof, scientific, technical activ.",17207,0.2184,3,3,6,4,2,33152
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Data analysts,associate-professional-and-technical-occupations,Associate professional and technical occupations,data-analysts,,3544,3,Associate professional and technical occupations,354,Business Associate Professionals,120254,123509,109254,121117,0.7,Broadly flat,863,O,Public admin and defence,22465,0.1855,1,3,2,4,1,34124
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Business associate professionals n.e.c.,associate-professional-and-technical-occupations,Associate professional and technical occupations,business-associate-professionals-n-e-c,,3549,3,Associate professional and technical occupations,354,Business Associate Professionals,70593,81442,132070,107463,52.2,Rapid growth,36870,M,"Prof, scientific, technical activ.",26371,0.2454,7,4,3,4,1,28739
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Buyers and procurement officers,associate-professional-and-technical-occupations,Associate professional and technical occupations,buyers-and-procurement-officers,,3551,3,Associate professional and technical occupations,355,"Sales, Marketing and Related Associate Professionals",77925,71412,79841,65315,-16.2,Sharp decline,-12610,C,Manufacturing,17648,0.2702,4,5,7,5,2,34366
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Business sales executives,associate-professional-and-technical-occupations,Associate professional and technical occupations,business-sales-executives,,3552,3,Associate professional and technical occupations,355,"Sales, Marketing and Related Associate Professionals",116764,124994,154017,166556,42.6,Rapid growth,49792,G,"Wholesale, retail, repair of vehicles",54004,0.3242,3,4,5,5,0,34728
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Merchandisers,associate-professional-and-technical-occupations,Associate professional and technical occupations,merchandisers,,3553,3,Associate professional and technical occupations,355,"Sales, Marketing and Related Associate Professionals",22709,31175,28831,21142,-6.9,Declining,-1567,G,"Wholesale, retail, repair of vehicles",17021,0.8051,4,3,4,5,11,24627
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Marketing associate professionals,associate-professional-and-technical-occupations,Associate professional and technical occupations,marketing-associate-professionals,,3554,3,Associate professional and technical occupations,355,"Sales, Marketing and Related Associate Professionals",148530,166927,201713,195844,31.9,Rapid growth,47314,M,"Prof, scientific, technical activ.",65273,0.3333,3,0,1,3,2,28987
uk-ons-aps,Office for National Statistics Annual Population Survey,employmentby4digitsoc1digitindustryatosuk20212024final.xlsx,Estate agents and auctioneers,associate-professional-and-technical-occupations,Associate professional and technical occupations,estate-agents-and-auctioneers,,3555,3,Associate professional and technical occupations,355,"Sales, Marketing and Related Associate Professionals",52575,58669,40101,57999,10.3,Growing,5424,L,Real estate activities,51537,0.8886,4,6,7,5,10,25021
